pos	info
133	7.178296073107049e-07
134	3.761210246011615e-05
135	2.2252206690609455e-05
136	0.014530718326568604
137	0.02226436138153076
138	8.949980838224292e-06
139	0.0010844804346561432
140	0.0017389468848705292
141	1.2132459232816473e-06
142	0.006388634443283081
143	0.01366192102432251
144	0.08989083766937256
145	7.994967745617032e-06
146	5.2533177949953824e-06
147	2.4967084755189717e-06
148	0.004136763513088226
149	0.0004905490204691887
150	0.0022967830300331116
151	9.368686733068898e-07
152	6.363005377352238e-05
153	0.0007343366742134094
154	-1.4210854715202004e-14
155	0.003302261233329773
156	0.0003313850611448288
157	0.026931822299957275
158	0.060577571392059326
159	0.01801028847694397
160	0.04065084457397461
161	1.4453689800575376e-05
162	4.8367801355198026e-06
163	0.004586994647979736
164	0.0014544334262609482
165	0.001753341406583786
166	4.172517219558358e-05
167	0.0016917996108531952
168	0.003465600311756134
169	0.0032494068145751953
170	0.0
171	1.4210854715202004e-14
172	0.0
173	0.043335676193237305
174	0.006250917911529541
175	0.0014701839536428452
176	5.158944986760616e-06
177	0.00010949582792818546
178	0.029840528964996338
179	3.400829154998064e-05
180	3.531936090439558e-05
181	0.002841152250766754
182	0.0010859938338398933
183	2.1679297788068652e-05
184	0.12167048454284668
185	0.015693068504333496
186	0.004541829228401184
187	0.04746180772781372
188	9.971146937459707e-06
189	3.4564118323032744e-07
190	2.8563430532813072e-05
191	1.1649768566712737e-05
192	1.2688960850937292e-06
193	0.0002880031242966652
194	0.0033868253231048584
195	2.2402440663427114e-05
196	2.5674962671473622e-05
197	1.7114507500082254e-06
198	-7.490939424315002e-09
199	0.00012936280108988285
200	0.002577051520347595
201	0.006854891777038574
202	0.00016143452376127243
203	7.299800927285105e-06
204	0.014533698558807373
205	2.469145692884922e-05
206	0.018741726875305176
207	0.0
208	0.00041399523615837097
209	0.061351895332336426
210	0.001130271703004837
211	0.02028834819793701
212	0.01807469129562378
213	0.10264641046524048
214	0.0001723982859402895
215	0.0019989977590739727
216	0.008167892694473267
217	3.1636664061807096e-06
218	0.007212549448013306
219	9.89986347121885e-07
220	9.399700502399355e-07
221	0.00034369807690382004
222	0.04750710725784302
223	4.3040131458838005e-09
224	0.0013323202729225159
225	1.0922172805294394e-05
226	0.010669320821762085
227	1.575583610247122e-07
228	3.024144098162651e-05
229	0.012074396014213562
230	0.06403040885925293
231	0.0010813437402248383
232	2.5798595743253827e-05
233	2.3433123715221882e-05
234	0.011447802186012268
235	0.0
236	1.910557330120355e-06
237	0.0014492031186819077
238	1.8497048586141318e-06
239	4.575922503136098e-06
240	0.005599796772003174
241	0.13522976636886597
242	0.0016754455864429474
243	9.99242183752358e-06
244	1.2949982192367315e-05
245	0.009277388453483582
246	7.887172978371382e-05
247	0.00018244050443172455
248	4.2220563045702875e-06
249	0.0005070064216852188
250	0.044054627418518066
251	4.456669557839632e-05
252	7.642654236406088e-05
253	0.0005499077960848808
254	4.657813406083733e-06
255	0.010000348091125488
256	5.474011413753033e-05
257	1.0368944458605256e-07
258	3.1073810532689095e-05
259	0.02090144157409668
260	2.534954546717927e-06
261	4.719229764305055e-06
262	5.1005627028644085e-05
263	1.5926867490634322e-05
264	8.741653800825588e-08
265	-2.842170943040401e-14
266	7.747821655357257e-07
267	4.5096066969563253e-07
268	0.011102557182312012
269	0.00216645747423172
270	0.00039442814886569977
271	1.4200311852619052e-05
272	0.00019126199185848236
273	0.03355836868286133
274	0.009438619017601013
275	0.030367732048034668
276	6.373884389176965e-06
277	8.173607056960464e-06
278	0.0233914852142334
279	0.04412156343460083
280	0.0009929165244102478
281	0.0036877021193504333
282	1.4978286344558e-07
283	0.0007281452417373657
284	4.6038010623306036e-05
285	0.00337865948677063
286	0.005545333027839661
287	0.0009617768228054047
288	0.00019478937610983849
289	1.4210854715202004e-14
290	0.01542636752128601
291	0.005479097366333008
292	2.044498614850454e-07
293	7.165099304984324e-07
294	0.0
295	0.0010337810963392258
296	0.055720359086990356
297	0.0011888965964317322
298	0.0
299	0.012881100177764893
300	0.05852341651916504
301	0.029758423566818237
302	0.0018808357417583466
303	6.523332558572292e-05
304	-8.805443485471187e-09
305	0.02268815040588379
306	1.4210854715202004e-14
307	0.00021324795670807362
308	0.02067399024963379
309	0.029897093772888184
310	0.0006777141243219376
311	0.047455668449401855
312	0.0019175577908754349
313	0.0009698737412691116
314	4.534187610261142e-06
315	8.090806659311056e-05
316	-5.624713139695814e-09
317	0.10264641046524048
318	0.00011721649207174778
319	0.002449996769428253
320	2.879723979276605e-07
321	0.0018952339887619019
322	0.0005776491016149521
323	1.1367985280230641e-05
324	2.3391388822346926e-05
325	0.03752768039703369
326	0.015144765377044678
327	0.0
328	-1.4210854715202004e-14
329	0.0551379919052124
330	2.378514182055369e-06
331	0.002354282885789871
332	4.8832036554813385e-05
333	4.566408460959792e-05
334	2.2473850549431518e-06
335	9.480305016040802e-05
336	0.03196147084236145
337	3.639125498011708e-05
338	0.001209041103720665
339	1.2425938621163368e-05
340	0.004972606897354126
341	0.012812256813049316
342	0.004710718989372253
343	0.0475848913192749
344	2.172248059650883e-06
345	0.00869932770729065
346	3.0184583010850474e-07
347	0.004314839839935303
348	0.04144704341888428
349	6.764785211998969e-07
350	8.917804734664969e-07
351	0.00033136364072561264
352	8.459450327791274e-06
353	7.001846097409725e-05
354	1.168208837043494e-05
355	5.1049923058599234e-05
356	1.5518540749326348e-05
357	0.02715480327606201
358	0.018170535564422607
359	0.007628548890352249
360	0.0031888410449028015
361	5.125330062583089e-07
362	0.0005221627652645111
363	0.0
364	0.002048216760158539
365	0.0011158362030982971
366	2.845528069883585e-05
367	0.017756402492523193
368	1.4210854715202004e-14
369	0.00047021079808473587
370	-2.1096013824717375e-09
371	0.0001290743239223957
372	1.1888827430084348e-05
373	4.153780173510313e-05
374	-1.0597887012409046e-08
375	1.5309751688619144e-08
376	0.001394864171743393
377	0.05881810188293457
378	0.01232302188873291
379	0.0004319269210100174
380	1.9545928807929158e-05
381	0.07503235340118408
382	9.137565939454362e-07
383	0.00290573388338089
384	1.995749698835425e-06
385	0.03119373321533203
386	1.3071054127067327e-05
387	0.030084669589996338
388	0.000108357984572649
389	0.00018750037997961044
390	0.00013053417205810547
391	0.015219449996948242
392	0.0007677674293518066
393	0.00011523114517331123
394	1.7262709661736153e-07
395	0.036939263343811035
396	2.6811467250809073e-06
397	5.253136623650789e-05
398	0.0006251856684684753
399	0.008464112877845764
400	4.778819857165217e-06
401	0.0007522683590650558
402	0.009309321641921997
403	8.796603651717305e-06
404	0.011849284172058105
405	0.00925549864768982
406	2.8580216167028993e-06
407	0.002322060987353325
408	2.5772955268621445e-05
409	0.006970822811126709
410	2.64535174210323e-07
411	0.00038828887045383453
412	0.012409597635269165
413	0.012835383415222168
414	3.9639067836105824e-05
415	0.0002070944756269455
416	0.0017881616950035095
417	0.0018551386892795563
418	1.3189264791435562e-07
419	3.2238745006907266e-10
420	0.00024080602452158928
421	2.013391349464655e-05
422	0.0023833438754081726
423	0.0398484468460083
424	1.5198565961327404e-08
425	0.01822483539581299
426	3.324897261336446e-05
427	6.129487883299589e-05
428	5.10126119479537e-06
429	2.2841268219053745e-06
430	0.012879014015197754
431	0.0014740005135536194
432	0.006943821907043457
433	0.0022126883268356323
434	0.014793336391448975
435	0.004279494285583496
436	2.8965368983335793e-06
437	0.015510201454162598
438	0.017185688018798828
439	0.00019043218344449997
440	1.8672253645490855e-06
441	0.013682514429092407
442	0.04744142293930054
443	6.902526365593076e-06
444	7.233666110550985e-07
445	0.00010196107905358076
446	0.006436973810195923
447	1.4245051715988666e-06
448	0.0008873343467712402
449	1.5944697224767879e-06
450	3.140181070193648e-05
451	0.011445164680480957
452	0.0006935372948646545
453	0.021581381559371948
454	0.00018873438239097595
455	0.014424324035644531
456	1.1596857802942395e-05
457	0.05467808246612549
458	4.505389370024204e-06
459	0.0008476823568344116
460	4.493820597417653e-06
461	0.0
462	0.0785057544708252
463	7.25302925275173e-07
464	0.0054113417863845825
465	1.3761564332526177e-06
466	0.027035415172576904
467	0.009798020124435425
468	0.004429042339324951
469	3.600056516006589e-05
470	0.003768905997276306
471	0.001096051186323166
472	0.00023292936384677887
473	0.00017451820895075798
474	0.01509106159210205
475	0.0019106380641460419
476	0.0005442947149276733
477	-6.438540367526002e-09
478	0.0008853990584611893
479	1.5883756532275584e-09
480	7.050915155559778e-05
481	5.593814421445131e-05
482	0.0
483	0.03758680820465088
484	0.029550492763519287
485	0.002651117742061615
486	0.020843684673309326
487	9.078197763301432e-06
488	4.459440242499113e-05
489	0.0017640218138694763
490	0.002216815948486328
491	0.003936782479286194
492	0.10676860809326172
493	0.021683812141418457
494	1.4210854715202004e-14
495	0.005412548780441284
496	0.0013734549283981323
497	0.0
498	0.0016868934035301208
499	0.0005175163969397545
500	7.425123840221204e-07
501	0.01515999436378479
502	6.3034240156412125e-06
503	2.3538632376585156e-07
504	3.919180016964674e-05
505	0.024094462394714355
506	4.963157698512077e-05
507	4.003167850896716e-05
508	0.00032632099464535713
509	0.018207073211669922
510	0.00021347450092434883
511	0.0005182735621929169
512	0.006962299346923828
513	0.026504039764404297
514	1.99850182980299e-05
515	0.0449368953704834
516	0.03664332628250122
517	0.009328246116638184
518	0.0020429491996765137
519	0.05145519971847534
520	0.03716838359832764
521	3.5485900298226625e-06
522	0.0008287820965051651
523	0.001038096845149994
524	7.49233877286315e-05
525	0.0005279714241623878
526	0.0004245676100254059
527	0.00015199673362076283
528	7.601093966513872e-05
529	0.0018810108304023743
530	0.002823133021593094
531	4.961493687005714e-07
532	3.5837641917169094e-05
533	0.049601078033447266
534	0.05058646202087402
535	2.4683598894625902e-05
536	0.0
537	0.01536703109741211
538	0.0049256831407547
539	5.068045538791921e-09
540	2.9080489184707403e-05
541	3.934724190912675e-08
542	8.441315912932623e-08
543	0.0263136625289917
544	0.0
545	0.017023682594299316
546	1.089985016733408e-05
547	0.00021502329036593437
548	0.00014092866331338882
549	0.08045214414596558
550	0.03346109390258789
551	1.9212719053030014e-05
552	0.033561140298843384
553	0.034133076667785645
554	4.188006278127432e-05
555	0.0002877619117498398
556	0.0004574945196509361
557	4.141838871873915e-08
558	0.0011856798082590103
559	0.040339529514312744
560	3.697787178680301e-05
561	1.2668780982494354e-05
562	0.00048484373837709427
563	2.102521830238402e-05
564	2.2864105631015263e-07
565	0.03455841541290283
566	0.0009750649333000183
567	0.0024817101657390594
568	0.0005846954882144928
569	1.5679870557505637e-06
570	1.320682349614799e-05
571	-3.489049049676396e-10
572	1.1184761206095573e-07
573	0.006139516830444336
574	4.2168403524556197e-07
575	4.746566992253065e-05
576	7.469370029866695e-05
577	0.003019951283931732
578	0.00011599506251513958
579	2.333326847292483e-05
580	0.07893586158752441
581	0.023443222045898438
582	0.0
583	0.01221492886543274
584	0.0003543095663189888
585	-1.4210854715202004e-14
586	3.5735953133553267e-05
587	0.0011437758803367615
588	0.001411445438861847
589	2.2216816432774067e-05
590	0.004169076681137085
591	5.842684913659468e-07
592	1.1010255548171699e-05
593	3.928721525880974e-08
594	0.01761472225189209
595	2.938229590654373e-05
596	0.01852521300315857
597	0.00017618341371417046
598	0.016262054443359375
599	4.757850547321141e-06
600	0.00014243531040847301
601	1.9664206774905324e-05
602	0.00110706128180027
603	0.0
604	0.030450016260147095
605	0.0001797843724489212
606	0.00019484292715787888
607	5.929564395046327e-09
608	9.784533176571131e-05
609	0.053599417209625244
610	1.4033248589839786e-06
611	0.004359308630228043
612	0.005243167281150818
613	5.365705874282867e-06
614	0.0002119706477969885
615	0.00015493948012590408
616	8.267423254437745e-06
617	1.7007929272949696e-05
618	0.01295161247253418
619	1.268887217520387e-10
620	0.04555612802505493
621	0.004120722413063049
622	1.3607368600787595e-06
623	0.027347683906555176
624	0.009704113006591797
625	3.03314664051868e-07
626	0.0002472023479640484
627	1.9563267414923757e-06
628	0.007620140910148621
629	5.7119643315672874e-05
630	0.009113550186157227
631	0.002113591879606247
632	0.07119441032409668
633	0.00025779707357287407
634	0.00020345719531178474
635	2.152206434402615e-06
636	2.8237036531209014e-07
637	0.05445033311843872
638	8.329720913025085e-09
639	0.06782537698745728
640	2.842170943040401e-14
641	0.0015627145767211914
642	4.777233698405325e-06
643	5.516503006219864e-05
644	6.295630009844899e-05
645	0.0075393617153167725
646	2.842170943040401e-14
647	0.002309471368789673
648	0.007920913398265839
649	3.0572891773772426e-08
650	0.0003342200070619583
651	0.016489773988723755
652	1.0379881132394075e-05
653	4.076027835253626e-07
654	0.00012605590745806694
655	3.960354661103338e-06
656	1.9450217223493382e-06
657	2.834600309142843e-06
658	1.2848497135564685e-05
659	0.0008918270468711853
660	0.002597089856863022
661	0.04457283020019531
662	1.1705240467563272e-05
663	0.0005480274558067322
664	2.275385213579284e-09
665	0.0009453520178794861
666	-4.0949998947326094e-10
667	0.00014091632328927517
668	0.03633624315261841
669	1.0812991604325362e-06
670	9.917232091538608e-06
671	3.5115634091198444e-05
672	0.0008142795413732529
673	1.0581497917883098e-06
674	0.0061865150928497314
675	4.973495379090309e-06
676	0.045912206172943115
677	2.741704520303756e-06
678	0.061332255601882935
679	8.442066609859467e-05
680	0.00018555624410510063
681	3.772205673158169e-06
682	0.0
683	1.9165042886015726e-09
684	3.371364437043667e-05
685	6.5513449953868985e-06
686	3.498961450532079e-05
687	2.6425521355122328e-05
688	0.0017543323338031769
689	5.1848357543349266e-05
690	5.87730755796656e-06
691	0.0003077145665884018
692	0.01463615894317627
693	0.0001803911291062832
694	0.00024294573813676834
695	1.22097299026791e-06
696	0.02320277690887451
697	0.027957499027252197
698	0.001469045877456665
699	0.00042744819074869156
700	0.01360177993774414
701	0.0007958449423313141
702	0.0014290548861026764
703	4.1152588892146014e-07
704	0.0
705	0.0003489656373858452
706	7.873779850342544e-09
707	0.0050179362297058105
708	0.005278110504150391
709	0.0018952786922454834
710	0.0047293975949287415
711	1.4210854715202004e-14
712	9.485031478106976e-05
713	0.012316152453422546
714	4.2905332520604134e-05
715	0.01788341999053955
716	3.1219678930938244e-06
717	2.107983164023608e-06
718	0.0165986567735672
719	0.00010547344572842121
720	4.899944178760052e-05
721	1.4147197362035513e-05
722	0.0
723	0.00011159142013639212
724	0.027859091758728027
725	0.0015391595661640167
726	0.043073952198028564
727	0.0010437890887260437
728	0.0
729	0.023501038551330566
730	5.638081347569823e-06
731	0.013138532638549805
732	0.0044054388999938965
733	8.564116433262825e-05
734	4.9270165618509054e-05
735	2.8797985578421503e-06
736	0.00904557853937149
737	4.1487161070108414e-05
738	0.022360026836395264
739	8.318573236465454e-06
740	3.4907898225355893e-06
741	0.0006524380296468735
742	0.02963995933532715
743	0.0026129484176635742
744	3.682012902572751e-05
745	0.00018991832621395588
746	0.00022253114730119705
747	0.005529046058654785
748	0.00012005050666630268
749	0.0010330956429243088
750	8.75441764947027e-06
751	0.023152291774749756
752	1.9128710846416652e-06
753	0.0016481652855873108
754	1.5419891497003846e-06
755	0.025931477546691895
756	0.0
757	0.02369213104248047
758	0.0
759	0.028737425804138184
760	8.584815077483654e-05
761	0.006827950477600098
762	0.09517186880111694
763	0.014153838157653809
764	8.151240763254464e-06
765	8.444045670330524e-05
766	1.3916593161411583e-05
767	0.01944643259048462
768	4.243908915668726e-05
769	0.0010184086859226227
770	0.00029968167655169964
771	0.00016455305740237236
772	0.0030019953846931458
773	0.0007031410932540894
774	0.026283740997314453
775	0.06587415933609009
776	0.049463510513305664
777	0.002552192658185959
778	2.093921648338437e-05
779	0.11458933353424072
780	0.07580733299255371
781	0.01724618673324585
782	3.5189950722269714e-06
783	5.666210199706256e-06
784	5.749029696744401e-09
785	0.0042523667216300964
786	0.004702173173427582
787	9.435159154236317e-05
788	0.00023621181026101112
789	0.015514135360717773
790	6.2921608332544565e-06
791	6.76028139423579e-06
792	0.028299689292907715
793	1.724606590869371e-08
794	4.417775016918313e-07
795	0.0
796	0.031742095947265625
797	3.184779779985547e-05
798	0.013789653778076172
799	0.002144455909729004
800	2.34502658713609e-06
801	0.0020138900727033615
802	0.0010641887784004211
803	0.004793703556060791
804	7.662019925191998e-06
805	0.053701579570770264
806	0.016399994492530823
807	-1.3174144442018587e-08
808	0.00011884281411767006
809	0.005322672426700592
810	7.588183507323265e-05
811	0.010162889957427979
812	0.021263480186462402
813	0.019261032342910767
814	4.613033524947241e-06
815	0.0269700288772583
816	-1.0792177818075288e-08
817	2.297674654982984e-05
818	0.00031751999631524086
819	1.685845199972391e-05
820	7.452331374224741e-08
821	0.00433388352394104
822	5.611195774690714e-08
823	0.02132648229598999
824	2.2878521122038364e-05
825	6.25007669441402e-06
826	4.2507192119956017e-05
827	3.069179365411401e-05
828	0.002842240035533905
829	0.03508448600769043
830	0.02512824535369873
831	6.651144940406084e-05
832	0.0
833	1.0383213520981371e-05
834	0.0076892077922821045
835	0.0
836	0.021004676818847656
837	0.0019804760813713074
838	0.013551294803619385
839	0.0012326519936323166
840	1.3159005902707577e-06
841	0.01877915859222412
842	0.0017507225275039673
843	1.1797851584560703e-09
844	0.025908708572387695
845	0.00995945930480957
846	1.393345883116126e-07
847	3.688284778036177e-06
848	0.00026317406445741653
849	0.0039378926157951355
850	0.02049434185028076
851	3.854511305689812e-05
852	0.016603827476501465
853	1.7689599189907312e-05
854	2.826593117788434e-05
855	0.0412406325340271
856	6.702488462906331e-06
857	3.3758533390937373e-07
858	0.002313811331987381
859	0.00027695950120687485
860	0.0012545324862003326
861	9.237564881914295e-07
862	2.141114237019792e-06
863	0.0038701631128787994
864	5.747220711782575e-06
865	2.0934821804985404e-06
866	8.13136575743556e-05
867	0.006437420845031738
868	2.2906465346750338e-07
869	0.032494544982910156
870	0.003268823027610779
871	0.00018762564286589622
872	3.8331723771989346e-05
873	1.7849970390670933e-09
874	0.012314468622207642
875	0.0011402927339076996
876	0.02511918544769287
877	0.016147971153259277
878	5.2944160415790975e-06
879	1.4384131645783782e-05
880	1.6980324289761484e-05
881	7.758371793897822e-07
882	0.0005611591041088104
883	1.2553588021546602e-05
884	0.01095755398273468
885	1.4144112356007099e-05
886	0.00044225528836250305
887	0.008806496858596802
888	0.02310812473297119
889	0.00041662342846393585
890	0.00035248417407274246
891	3.16219939122675e-10
892	1.0216754162684083e-05
893	0.01278841495513916
894	0.00016477052122354507
895	0.03158771991729736
896	1.0103743989020586e-05
897	0.0012949928641319275
898	0.00015199673362076283
899	1.0198236850555986e-06
900	0.0
901	0.00031992001459002495
902	0.007701590657234192
903	9.994819265557453e-07
904	0.0003334656357765198
905	0.0028302855789661407
906	4.6154309529811144e-05
907	0.040954530239105225
908	0.0
909	0.0906335711479187
910	1.7819285858422518e-05
911	1.7887250578496605e-06
912	2.6169291231781244e-06
913	3.2803916838020086e-05
914	0.02566516399383545
915	4.734210961032659e-06
916	0.009358569979667664
917	6.691734597552568e-07
918	0.0022747591137886047
919	0.0005297008901834488
920	4.83439362142235e-06
921	0.0005896855145692825
922	1.0410949471406639e-06
923	0.000893646851181984
924	0.01084187626838684
925	0.02184891700744629
926	5.569017957895994e-05
927	0.0071122124791145325
928	7.515354081988335e-05
929	1.603443524800241e-05
930	0.0012625623494386673
931	2.4278357159346342e-05
932	0.024927854537963867
933	0.028733015060424805
934	3.4253811463713646e-05
935	0.00012734206393361092
936	0.004929304122924805
937	0.0
938	0.0
939	-1.4210854715202004e-14
940	3.171822754666209e-05
941	0.012503445148468018
942	0.0319979190826416
943	0.018303275108337402
944	1.4210854715202004e-14
945	0.0002582371234893799
946	9.00784507393837e-05
947	1.4210854715202004e-14
948	9.421736467629671e-05
949	0.0002721566706895828
950	0.00016077840700745583
951	0.0005382262170314789
952	0.0013851672410964966
953	3.0822528060525656e-05
954	0.01796168088912964
955	0.01536405086517334
956	3.0130058803479187e-07
957	0.00014823139645159245
958	0.0046371519565582275
959	0.0003705546259880066
960	8.393265306949615e-05
961	0.00020012538880109787
962	5.113633960718289e-09
963	0.0007081199437379837
964	0.00090036541223526
965	0.005688726902008057
966	6.311759352684021e-05
967	0.0052983760833740234
968	0.003908257931470871
969	-1.4760644262423739e-08
970	1.3715362001676112e-06
971	0.020599842071533203
972	0.0008232444524765015
973	0.05141860246658325
974	0.0235825777053833
975	0.026109278202056885
976	0.0079059898853302
977	0.005736269056797028
978	0.02189459651708603
979	0.0005592033267021179
980	4.0157146941055544e-07
981	0.01165229082107544
982	3.198918420821428e-05
983	6.311120159807615e-08
984	2.9793909561703913e-09
985	0.002078220248222351
986	3.086368087679148e-05
987	0.0006777457892894745
988	-8.479446478304453e-09
989	1.0644042049534619e-05
990	0.0003450606018304825
991	0.11417549848556519
992	0.003345996141433716
993	1.4210854715202004e-14
994	4.46615376858972e-06
995	5.656351277139038e-06
996	8.814060129225254e-05
997	0.0003489656373858452
998	1.3708515325561166e-05
999	0.05265235900878906
1000	0.009351402521133423
1001	2.799293724820018e-06
1002	0.00020210864022374153
1003	1.5658624761272222e-06
1004	0.005681291222572327
1005	0.004578039050102234
1006	0.04782742261886597
1007	0.0004987688735127449
1008	1.0772491805255413e-06
1009	0.010384142398834229
1010	1.4739794096385594e-07
1011	0.025644302368164062
1012	7.370265666395426e-05
1013	0.017661496996879578
1014	0.00014297221787273884
1015	0.0007308479398488998
1016	7.618950803589541e-09
1017	0.06669372320175171
1018	4.857593012275174e-07
1019	0.0003194538876414299
1020	-1.3524186215363443e-09
1021	0.08745557069778442
1022	0.010097324848175049
1023	0.0001693209633231163
1024	0.024808049201965332
1025	0.05116802453994751
1026	0.010310035198926926
1027	0.0003237919881939888
1028	0.000624312087893486
1029	3.804406151175499e-05
1030	1.6654485079925507e-06
1031	0.0004089474678039551
1032	0.0023686252534389496
1033	0.0
1034	3.726620434463257e-08
1035	0.00010113581083714962
1036	-1.4210854715202004e-14
1037	2.9142829589545727e-06
1038	0.00011152774095535278
1039	0.012739896774291992
1040	0.0012805089354515076
1041	-1.4210854715202004e-14
1042	6.333162309601903e-05
1043	2.7423433493822813e-05
1044	0.012249171733856201
1045	3.1702365959063172e-06
1046	2.7562404284253716e-05
1047	0.019628167152404785
1048	3.2152343010238837e-09
1049	2.0377628970891237e-05
1050	3.82151483790949e-07
1051	1.7966995073948056e-06
1052	0.041382670402526855
1053	8.035320206545293e-06
1054	0.009467661380767822
1055	0.01692339777946472
1056	2.2101494323578663e-07
1057	1.4873541658744216e-05
1058	0.002522788941860199
1059	0.023428410291671753
1060	0.035642027854919434
1061	1.4213455870049074e-06
1062	0.00028128945268690586
1063	0.0029365047812461853
1064	0.013967931270599365
1065	0.0002685277722775936
1066	0.00022652558982372284
1067	4.90483216708526e-06
1068	0.0005619712173938751
1069	0.015884876251220703
1070	1.4210854715202004e-14
1071	0.06963688135147095
1072	9.684139513410628e-06
1073	0.00011073355562984943
1074	0.001701556146144867
1075	0.0003342241980135441
1076	0.00016983319073915482
1077	0.0
1078	1.6768535715527833e-06
1079	2.4730866243771743e-08
1080	0.02498006820678711
1081	0.03966212272644043
1082	-2.842170943040401e-14
1083	0.01601240038871765
1084	0.026923179626464844
1085	0.024686694145202637
1086	2.8395606932463124e-07
1087	0.000650397501885891
1088	0.003707282245159149
1089	0.0013394281268119812
1090	1.4210854715202004e-14
1091	4.413664100866299e-09
1092	-2.842170943040401e-14
1093	9.534138371236622e-06
1094	8.905510185286403e-06
1095	0.0010300427675247192
1096	0.0035311169922351837
1097	1.3105691323289648e-06
1098	2.9737293516518548e-08
1099	0.012298941612243652
1100	2.525380114093423e-05
1101	6.484170444309711e-05
1102	9.521991159999743e-07
1103	0.0
1104	0.0001017801696434617
1105	0.005806863307952881
1106	1.940496986208018e-06
1107	0.011991649866104126
1108	1.4210854715202004e-14
1109	0.002420656383037567
1110	4.1636394598754123e-07
1111	0.012727990746498108
1112	0.06515371799468994
1113	6.036285776644945e-05
1114	0.027177035808563232
1115	8.056429214775562e-05
1116	0.17010346055030823
1117	0.0
1118	0.11871209740638733
1119	6.764329737052321e-05
1120	1.605466241016984e-05
1121	2.3258195142261684e-05
1122	0.02889925241470337
1123	0.07822185754776001
1124	0.004412323236465454
1125	1.3287804904393852e-05
1126	0.002719935029745102
1127	0.0005186749622225761
1128	0.009090393781661987
1129	0.035448312759399414
1130	0.0003614877350628376
1131	0.00025714095681905746
1132	0.012194514274597168
1133	0.08690834045410156
1134	0.0011402145028114319
1135	0.0006426107138395309
1136	1.6828300431370735e-05
1137	0.04374736547470093
1138	3.4734512155409902e-06
1139	2.3845677787903696e-07
1140	0.0009674690663814545
1141	0.0008945595473051071
1142	1.4297314919531345e-05
1143	0.002168320119380951
1144	0.000424334779381752
1145	0.0108717679977417
1146	0.0011034980416297913
1147	0.018548011779785156
